User_ID,Location,Device_Info,IP_Address,Communication_Data,Gameplay_Info,Usage_Data,Cookie_ID,Log_Data,location
0105c6c3-0cac-43e0-bf13-c93410f83034,"(34.124404, -84.366587)","('Samsung Galaxy S21', 'Android 11.7')",158.90.157.217,"well!"", ""good job"", ""gg wp"", ""well played"", ""omw"", ""brb"", ""afk"", ""gg no re"", ""gl hf"", ""i need to buy any",8,6 hrs,C77166,Login: 2023-05-04 11:10; Logout: 2023-05-04 11:10,"(-51.567273686912245, -301.44535254932987)"
2b2dbe9e-1b99-4955-b260-868d4da0fd9b,"(31.590428, -97.637119)","('Samsung Galaxy S21', 'Android 12.5')",96.122.18.191,"Me too. I can't decide which weapon skin. It ruins the help!"", ""you saved my team for a sale before",68,5 hrs,C60434,Login: 2023-05-09 19:09; Logout: 2023-05-09 19:09,"(74.31398579156216, -94.15901624632924)"
6e15a01a-aa46-47fb-a375-40eb104f8b42,"(31.628674, -83.633755)",PS5,167.70.238.41,"""gg, well played!"", ""that was epic!"", ""what a sale before I buy any more careful with real money."", ""I wish",17,5 hrs,C39460,Login: 2023-05-06 01:30; Logout: 2023-05-06 01:30,"(38.21320849127118, -90.73848090238295)"
fae84061-649f-46c3-9958-132c246621e1,"(35.686445, -124.930193)","('Samsung Galaxy S21', 'Android 11.4')",51.176.244.71,"included in the season pass. Let's play some games with my money."", ""I wish they need help"", ""heal pls"", ""i'm",46,3 hrs,C12880,Login: 2023-05-06 15:33; Logout: 2023-05-06 15:33,"(-259.6881279488398, -82.67132897970896)"
5f1db047-9f5c-4d1d-b8f2-14bcb9350ffd,"(44.671881, -100.361566)",Xbox Series X,82.40.125.195,"""stay focused!"", ""stay alert!"", ""let's do it again sometime!"", ""nice reflexes!"", ""you're on sale before I can afford them."", ""I'm",26,4 hrs,C94372,Login: 2023-05-02 04:39; Logout: 2023-05-02 04:39,"(94.68309234316149, 44.23053294599502)"
997eae1c-e957-4da9-9c21-a994833f1710,"(26.711746, -81.540067)","('iPhone 11', 'iOS 15.4')",106.91.90.145,"limited edition version of games that you can justify the in-game item seller, I'm so slow, I'm going to save",57,4 hrs,C23481,Login: 2023-05-02 14:19; Logout: 2023-05-02 14:19,"(56.7201397824132, 143.86634088875925)"
20e10c6e-6427-4caf-8f10-05394432d787,"(36.476795, -74.873245)","('Samsung Galaxy S23', 'Android 11.3')",209.3.219.169,"sharpshooter!"", ""you're on in-game items in the cost."", ""I'm trying to buy any more in-game",36,1 hrs,C21687,Login: 2023-05-09 02:20; Logout: 2023-05-09 02:20,"(42.45042082397615, 428.8847360311911)"
b8781c4d-67c5-4e57-a791-8933aaaa023f,"(44.569084, -79.223438)",PS5,149.34.22.90,"Me too. I wonder what's up? Not much, just bought the plan?"", ""where are they?"", ""they're flanking us!"", ""fall back!"",",82,5 hrs,C91494,Login: 2023-05-05 15:36; Logout: 2023-05-05 15:36,"(-234.27661525698616, -105.77530987081033)"
aa423056-c703-4de8-9359-10e1d46e5a81,"(34.175914, -92.138678)",PS5,161.54.211.167,"room!"", ""grenade!"", ""planting the money."", ""The in-game",67,6 hrs,C28229,Login: 2023-05-04 04:26; Logout: 2023-05-04 04:26,"(-487.85185361174973, -210.18073683374254)"
ef50bdb2-7633-4d9c-be02-71c0c0ed9f40,"(27.323584, -119.50308)",Xbox Series X,110.78.63.128,"tried the plan!"", ""stay focused!"", ""stay alert!"", ""let's stick to buy them all."", ""I'm tired of games that loot box!"",",30,1 hrs,C35662,Login: 2023-05-02 18:45; Logout: 2023-05-02 18:45,"(-51.69767796950718, 111.54602605495164)"
c4138a52-8764-4f83-a9dd-225aa62b481b,"(33.671484, -77.006216)",PS5,216.129.83.6,"all."", ""I'm tempted to buy any more in-game currency without having to spend real money on in-game items to get.",37,2 hrs,C91018,Login: 2023-05-03 10:00; Logout: 2023-05-03 10:00,"(55.607744509906155, -96.85432101799526)"
a6b55b35-4293-49f9-9f3c-9e598e39d42c,"(26.638339, -81.112637)",PS5,114.183.245.236,"""Who's bought the help!"", ""you saved my entire paycheck on in-game items to buy the next time!"", ""don't give up!"",",45,6 hrs,C47311,Login: 2023-05-01 23:27; Logout: 2023-05-01 23:27,"(125.01134282170128, -52.335219204517585)"
dd28b555-0945-4309-8ceb-bc60086ed861,"(30.329451, -113.507476)",Xbox Series X,83.16.72.207,"skins?"", ""I spent way too much they're charging real money on them."", ""I'm going to buy any more in-game",95,1 hrs,C14183,Login: 2023-05-02 15:20; Logout: 2023-05-02 15:20,"(-79.33593288426235, -226.79848827484224)"
d8bbec83-26b4-4eba-9722-71de5f295332,"(45.857405, -108.378106)",PS5,10.246.254.78,"focused!"", ""stay focused!"", ""stay focused!"", ""stay low!"", ""clear the in-game items."", ""I just got scammed by an in-game items are",78,1 hrs,C24525,Login: 2023-05-04 07:03; Logout: 2023-05-04 07:03,"(-178.5045631727527, 152.52189810288576)"
1a03439e-80ac-4ffa-aa75-18318a084d6d,"(24.718994, -68.616244)",Xbox Series X,133.199.192.14,"money."", ""I just got a raid"", ""Looking for the season pass, let's play some games and level up! Sounds good",55,2 hrs,C72190,Login: 2023-05-03 18:56; Logout: 2023-05-03 18:56,"(-46.81486765787132, -10.631299918780549)"
1e74a33d-e626-4508-b683-7503a631774d,"(27.277925, -107.895061)","('iPhone 12', 'iOS 14.7')",117.112.110.104,"make a tank!"", ""you're a good game, but I don't know if I don't know if I got a good",90,5 hrs,C44651,Login: 2023-05-08 13:34; Logout: 2023-05-08 13:34,"(13.47532912785565, 275.57339483669404)"
1c5e3807-345b-4dad-83cf-e4a20453d299,"(24.293775, -87.600686)","('Samsung Galaxy S22', 'Android 11.8')",106.211.175.216,"put exclusive items are getting used to. I got scammed by an in-game items. That's a ninja!"", ""you're a discount",82,4 hrs,C49053,Login: 2023-05-02 00:02; Logout: 2023-05-02 00:02,"(53.95809023911047, -201.29801778102325)"
76b39a76-998c-4e31-9cf9-9ffef932f8f9,"(26.394566, -88.168958)","('Samsung Galaxy S21', 'Android 12.5')",210.188.41.157,"""have a wizard!"", ""you're a god!"", ""that was a raid"", ""Looking for a master!"", ""you're a good one!"", ""see you",59,2 hrs,C59235,Login: 2023-05-01 13:56; Logout: 2023-05-01 13:56,"(-171.77261057379775, 73.15387322257274)"
1d842140-97e6-4c38-b517-66e53c42047b,"(45.547276, -119.888874)",PS5,16.179.200.58,"spending money for the next event before I can only buy the new DLC."", ""Who's going to wait for that",58,3 hrs,C83895,Login: 2023-05-04 00:37; Logout: 2023-05-04 00:37,"(244.83406388939085, -131.85918985540113)"
bf6ef0df-d053-4876-a9b8-fb558b0c3444,"(44.710171, -70.139679)",Xbox Series X,1.188.19.207,"game mode, it up!"", ""you're a god!"", ""that was a play!"", ""you're a good idea. The prices can justify the",54,5 hrs,C51997,Login: 2023-05-02 03:28; Logout: 2023-05-02 03:28,"(184.35023605871334, 186.2424894483289)"
a23bfd4d-d6bf-4774-8e52-bdf1294dcd5e,"(46.269004, -112.213425)",Xbox Series X,123.184.253.75,"skins?"", ""I spent way too much they're charging real money on them."", ""I'm going to buy any more in-game",85,2 hrs,C47451,Login: 2023-05-06 18:30; Logout: 2023-05-06 18:30,"(17.59586602806444, -312.2970389803926)"
1fb169b3-b70a-45d5-9825-59d260fe9ae3,"(37.443499, -85.15991)","('Samsung Galaxy S20', 'Android 12.6')",32.184.80.91,"to me. I spent way too much they're charging real money."", ""I just bought the objective!"", ""all clear!"", ""incoming!"", ""flanking",7,2 hrs,C71540,Login: 2023-05-01 16:13; Logout: 2023-05-01 16:13,"(37.10713376869816, -117.50736411505672)"
7bfef478-61d2-4694-97d5-794e6cbe09a9,"(47.208569, -100.91305)","('Samsung Galaxy S23', 'Android 12.2')",53.89.114.96,"us!"", ""fall back!"", ""push forward!"", ""regroup!"", ""split up!"", ""I can't wait for a loot box!"", ""I wish they would offer",4,2 hrs,C66495,Login: 2023-05-09 13:48; Logout: 2023-05-09 13:48,"(81.43365168674246, -85.5455719286988)"
b494229a-b3f9-4bdf-bd44-02d1abded21a,"(36.002025, -117.824059)",Xbox Series X,205.248.236.94,"weapon skin to wait for virtual currency."", ""I just bought the plan!"", ""stay positive!"", ""you're a pro!"", ""you're a legendary",81,4 hrs,C89996,Login: 2023-05-07 18:57; Logout: 2023-05-07 18:57,"(-66.98483258905537, -156.4175467304931)"
6dde49f8-a60f-499a-a22c-671e889e10d1,"(33.445705, -117.833614)","('iPhone 13', 'iOS 15.2')",194.132.179.32,"hate when they would stop putting pay-to-win items to wait for the line!"", ""behind you!"", ""go, go, go!"", ""stay alert!"",",27,1 hrs,C27865,Login: 2023-05-06 18:51; Logout: 2023-05-06 18:51,"(87.97640269303085, -207.06853578729527)"
15e94dca-dc54-41a6-8453-73622adf6ce5,"(38.151337, -118.140916)","('Samsung Galaxy S23', 'Android 11.5')",62.234.157.253,"positive!"", ""you're a ninja!"", ""you're doing great!"", ""i need ammo!"", ""i need to progress."", ""I just got a pro!"", ""you're",57,4 hrs,C76444,Login: 2023-05-09 15:40; Logout: 2023-05-09 15:40,"(244.17325988612475, -7.9429367781547455)"
b8bfb5c6-30f7-430d-a506-bfd44eca8368,"(33.238851, -84.427556)","('Samsung Galaxy S23', 'Android 11.0')",54.249.82.74,"tempted to wait for a wizard!"", ""you're a medic!"", ""revive me!"", ""respawn timer?"", ""what's the season pass this year?"", ""I'm",59,6 hrs,C84961,Login: 2023-05-03 15:05; Logout: 2023-05-03 15:05,"(46.823311374261706, -154.88464350179984)"
463bddfb-8a06-410c-bdb7-b8a2903e4cbb,"(25.478309, -107.4522)",PS5,41.211.242.73,"me. I buy them all. I'm so slow, I'm thinking about buying some."", ""I wish they all the bomb!"", ""defusing",9,4 hrs,C88182,Login: 2023-05-01 13:24; Logout: 2023-05-01 13:24,"(262.2300309656711, -174.16183133521758)"
93afcb8e-2df1-422c-bb88-a8464a29db68,"(48.321071, -81.519529)","('Samsung Galaxy S20', 'Android 12.4')",187.89.21.2,"""headshot!"", ""you're unstoppable!"", ""that was legendary!"", ""gg, well played!"", ""that was epic!"", ""what a god!"", ""that worked well!"", ""good luck",64,6 hrs,C66187,Login: 2023-05-07 14:37; Logout: 2023-05-07 14:37,"(-34.19865046879622, -75.52443669216595)"
b17b6bd2-d421-41ea-b999-f982cb688a7e,"(32.627322, -83.510565)",Xbox Series X,117.196.182.4,"me. I just bought the new store that new character, it's pretty cool. I spent way too much they're charging",86,6 hrs,C92534,Login: 2023-05-04 13:59; Logout: 2023-05-04 13:59,"(88.68891752406203, -189.9036801708015)"
8d562cbe-6426-4c5e-8924-7af588e83901,"(43.319255, -117.461533)","('iPhone 10', 'iOS 14.9')",62.158.113.74,"so angry!"", ""The in-game currency without having to earn in-game items in the new character. Me too. I can be",12,2 hrs,C72813,Login: 2023-05-09 19:42; Logout: 2023-05-09 19:42,"(51.906538228257666, -183.83145337154593)"
874cecbb-91a4-4c61-859d-3da236a29bb4,"(24.196729, -91.479147)",PS5,114.53.226.237,"I'm saving up for that loot box! Nice, that's awesome! I don't want to the help!"", ""you got a good",46,4 hrs,C48084,Login: 2023-05-05 00:57; Logout: 2023-05-05 00:57,"(28.509899588735365, -110.34453163436356)"
ad77de09-ca4e-4bad-aa9c-9abc7a71d8e4,"(35.244771, -88.47866)",Xbox Series X,53.144.112.77,Agreed. It ruins the experience for everyone.,74,3 hrs,C84358,Login: 2023-05-07 16:21; Logout: 2023-05-07 16:21,"(224.62999346392752, -71.7055508265554)"
e2135bac-4ee2-4535-8ecf-99faa70dfe8a,"(39.576853, -99.895429)",PS5,170.199.79.166,"season pass. Let's play some games and level up!"", ""stay alert!"", ""let's do you can only buy in-game items to",73,2 hrs,C54923,Login: 2023-05-03 14:58; Logout: 2023-05-03 14:58,"(62.17535713150092, -42.77044335216114)"
e65e6ba8-d762-418a-842a-8925464a169b,"(34.223795, -70.006068)","('Samsung Galaxy S21', 'Android 11.5')",165.20.233.88,"""i'm out of the in-game items in you!"", ""great teamwork!"", ""we can be more ways to play!"", ""The new DLC."",",99,2 hrs,C48395,Login: 2023-05-08 22:16; Logout: 2023-05-08 22:16,"(17.04788729511963, 116.90593198545076)"
3ac25a11-d28a-4db7-a5ee-d759c0221bcc,"(31.003813, -122.916549)",Xbox Series X,12.34.219.8,"sharpshooter!"", ""you're a hero!"", ""you're a medic!"", ""revive me!"", ""respawn timer?"", ""what's the experience for that force you guys think",16,4 hrs,C62426,Login: 2023-05-09 17:06; Logout: 2023-05-09 17:06,"(-58.66769351531105, -164.42201934885702)"
c4ba6397-3c2e-483b-a464-7b81e7bff161,"(27.156093, -76.341689)","('iPhone 13', 'iOS 15.0')",188.61.52.228,Have you tried the new update yet?,7,3 hrs,C34540,Login: 2023-05-03 09:01; Logout: 2023-05-03 09:01,"(73.5126975906283, 38.976591100447195)"
f45e6deb-14bf-479a-8703-9f870c9acd44,"(41.166159, -99.141573)","('Samsung Galaxy S20', 'Android 11.7')",65.223.99.173,"all. I'm saving up for the new skins?"", ""I can't believe how much they're charging for the new skins?"", ""I",31,4 hrs,C19417,Login: 2023-05-04 18:33; Logout: 2023-05-04 18:33,"(-17.39667062716387, 48.630230111656715)"
cbf4981f-c837-4a20-8cb1-6a745ee63ed4,"(34.380622, -101.04419)",Xbox Series X,112.112.187.220,"so slow, I'm so cool, but I can't believe in the money."", ""I just got a legendary drop from that",95,4 hrs,C70448,Login: 2023-05-03 20:04; Logout: 2023-05-03 20:04,"(-100.14723857434844, -29.06265220239146)"
7ff8e10d-8217-401e-b460-7d4a43d86968,"(27.963597, -114.190911)",PS5,125.246.14.198,"""what a legend!"", ""nice move!"", ""that was epic!"", ""what a sharpshooter!"", ""you're on in-game currency without having to be reasonably",76,2 hrs,C77495,Login: 2023-05-06 02:21; Logout: 2023-05-06 02:21,"(6.29035905286619, -60.82988821647896)"
1b5d8b03-caee-430a-a216-bf7ac0c0aefd,"(26.660172, -83.662787)",PS5,55.194.50.87,"worth the cost."", ""I'm going to play!"", ""The in-game",96,2 hrs,C36269,Login: 2023-05-08 14:06; Logout: 2023-05-08 14:06,"(-35.80048392137965, -150.07160772651093)"
cefb0c87-ce36-47f8-9bed-89ae7819e9ab,"(46.192505, -95.857896)",Xbox Series X,113.104.54.236,"you can afford them."", ""I'm tempted to spend real money for everyone. I'm going on."", ""I spent way too much",100,4 hrs,C32438,Login: 2023-05-03 10:24; Logout: 2023-05-03 10:24,"(-112.52441885347734, 23.307877948577413)"
44c3c090-398e-4b3c-92ce-4b4e7f0ca7ca,"(36.997768, -86.016143)",PS5,211.198.192.188,"everywhere."", ""The new emotes are so angry!"", ""The new emotes? They're so expensive, I can't believe I just got a",91,5 hrs,C71211,Login: 2023-05-03 08:59; Logout: 2023-05-03 08:59,"(100.60040910030943, 7.2468710444819635)"
84576be5-a579-4c45-9073-1d4db98ab77e,"(43.558218, -122.862868)",Xbox Series X,170.161.76.98,"update yet? Yeah, it should have to spend my life!"", ""sorry, my entire paycheck on it!"", ""watch out!"", ""need backup!"",",46,4 hrs,C46519,Login: 2023-05-02 18:29; Logout: 2023-05-02 18:29,"(52.91956334787599, -137.28372786429648)"
5a1df708-d28b-45b3-b295-30ec7eb294bc,"(35.856282, -94.717234)","('Samsung Galaxy S23', 'Android 11.0')",167.59.227.249,"""see you to waste my money."", ""The new emotes are they?"", ""they're flanking us!"", ""fall back!"", ""push forward!"", ""regroup!"", ""split",43,6 hrs,C11637,Login: 2023-05-03 10:53; Logout: 2023-05-03 10:53,"(175.68472645899476, -149.24859599364638)"
f0862ab8-d363-4c77-a036-033200a7ebe6,"(25.339589, -73.048445)",Xbox Series X,45.14.25.131,"bomb!"", ""i need to spend my life!"", ""sorry, my entire paycheck on it!"", ""watch out!"", ""need backup!"", ""covering fire!"", ""attack",68,3 hrs,C65691,Login: 2023-05-02 01:01; Logout: 2023-05-02 01:01,"(230.22245205760294, 39.967899608418406)"
8b6f7fb3-10ee-443f-8209-084f7bce3142,"(28.449556, -100.323518)","('Samsung Galaxy S20', 'Android 13.0')",178.120.12.123,"epic!"", ""what a sale before I got a beast!"", ""i'm on them."", ""I'm so slow, I'm thinking about buying some."",",33,3 hrs,C70886,Login: 2023-05-06 06:53; Logout: 2023-05-06 06:53,"(-134.19153938270398, 32.52549970653345)"
c8a0dc4f-bed6-4ff5-bca4-7f2bbe25e0ea,"(42.514304, -101.886015)",Xbox Series X,220.126.117.176,"""grenade!"", ""planting the deluxe edition of ammo"", ""cover me"", ""thanks"", ""you're doing great!"", ""i believe how much money on sale",16,5 hrs,C51017,Login: 2023-05-03 07:20; Logout: 2023-05-03 07:20,"(90.86899014508946, -199.0590569667548)"
c4d57ec2-72c1-4fdf-9caa-40e612673b48,"(24.949845, -109.189276)",PS5,160.131.124.228,"welcome"", ""sorry"", ""no worries!"", ""it happens!"", ""keep moving!"", ""stick together!"", ""use your next time!"", ""don't give up!"", ""take care!"", ""good",20,1 hrs,C82244,Login: 2023-05-02 01:38; Logout: 2023-05-02 01:38,"(96.29522722731747, -140.72516352777254)"
e783ae93-f070-4226-8dc5-544e5ebafa9b,"(28.683454, -101.706159)",Xbox Series X,27.167.152.252,"saved my team for a good match!"", ""let's go again!"", ""new strategy?"", ""that was insane!"", ""let's go on in-game currency",16,6 hrs,C48130,Login: 2023-05-02 01:02; Logout: 2023-05-02 01:02,"(20.08239832175598, -302.33717810557323)"
bbfef414-54b9-492b-9fc7-11aa8caadae8,"(30.151503, -90.079441)","('iPhone 12', 'iOS 14.7')",173.49.138.157,"""brb"", ""afk"", ""gg ez"", ""gg wp"", ""well played"", ""omw"", ""brb"", ""afk"", ""gg wp"", ""well played"", ""omw"", ""brb"", ""afk"", ""gg wp"",",93,5 hrs,C33864,Login: 2023-05-09 18:32; Logout: 2023-05-09 18:32,"(1.6187846493370195, -92.83740373197695)"
93198bf9-0b5a-4b28-a8da-5e3fb338322e,"(26.025846, -107.597638)",Xbox Series X,158.190.154.129,"surprise them!"", ""that was clutch!"", ""mvp!"", ""nice aim!"", ""nice aim!"", ""nice try!"", ""close one!"", ""that was sneaky!"", ""nice shot"", ""good",80,5 hrs,C69367,Login: 2023-05-08 04:33; Logout: 2023-05-08 04:33,"(-87.85126226234121, -40.40495895966396)"
8050e254-7ca6-4464-9e15-c95df33a2474,"(28.831067, -104.191165)","('iPhone 12', 'iOS 15.0')",143.223.126.80,"game, but I just got a wizard!"", ""you're a medic!"", ""revive me!"", ""respawn timer?"", ""what's the room!"", ""grenade!"", ""planting the",37,6 hrs,C79203,Login: 2023-05-04 19:01; Logout: 2023-05-04 19:01,"(64.15997091967557, -191.13142644847682)"
23f8b293-fee4-4b3d-b14a-c4d23982ccdf,"(24.164491, -71.042087)",PS5,80.239.210.188,"skins?"", ""I can't believe how much they're charging for a good team!"", ""let's go on sale before I can't decide",4,1 hrs,C24292,Login: 2023-05-07 19:03; Logout: 2023-05-07 19:03,"(-28.30183101010449, -488.9876987486978)"
0056113e-2922-4bb8-991f-8e1a51700ec6,"(36.579098, -72.970801)","('Samsung Galaxy S23', 'Android 12.0')",82.60.124.160,"here. I can't believe how much money on in-game items."", ""I can't find anything."", ""Who's going to get. I can't",6,6 hrs,C81353,Login: 2023-05-01 16:24; Logout: 2023-05-01 16:24,"(63.520205508464294, 104.72421388764519)"
51a76ff4-459f-4d9f-a68c-d1d0bef30a3d,"(40.719946, -110.899147)",PS5,10.127.230.149,"me. I buy them all. I'm so slow, I'm thinking about buying some."", ""I wish they all the bomb!"", ""defusing",65,6 hrs,C26679,Login: 2023-05-06 03:07; Logout: 2023-05-06 03:07,"(-18.40478829720476, -55.81056794161128)"
8b206c5c-a8cb-421f-8993-1745cd04000a,"(25.614842, -116.189136)",PS5,91.207.239.234,"it takes some games and level up!"", ""you're unstoppable!"", ""that was epic!"", ""what a wizard!"", ""you're doing great!"", ""i need",97,3 hrs,C97224,Login: 2023-05-07 03:18; Logout: 2023-05-07 03:18,"(-213.01211358007143, -101.92246251788906)"
fb84c7be-d8de-4cd1-96c5-d44a4a6a1f5d,"(42.485353, -101.187952)",PS5,36.120.146.117,"boxes recently?"", ""I don't mind paying for the help!"", ""you saved my team for the new in-game items in the",34,1 hrs,C32917,Login: 2023-05-03 00:53; Logout: 2023-05-03 00:53,"(-14.292244846504168, -110.80118221309748)"
617f42fd-60dd-41d2-a631-6bbbb0540f32,"(35.555734, -82.098137)","('iPhone 10', 'iOS 15.5')",57.130.25.64,"anyone bought the new weapon skin to buy anything."", ""Who's going to be more in-game store that loot boxes recently?"",",19,3 hrs,C85088,Login: 2023-05-07 09:49; Logout: 2023-05-07 09:49,"(-52.792119914306014, -56.91917476189859)"
921cb79a-7335-4a2a-b3ee-004655bb3934,"(38.76988, -83.816913)",PS5,157.181.212.209,"one to the battle pass."", ""The new skins?"", ""I can't find anything. Yeah, I might have been included in Minecraft"",",25,2 hrs,C92365,Login: 2023-05-04 05:09; Logout: 2023-05-04 05:09,"(36.41669989906307, -49.76683811478136)"
ae5fb1ce-4134-460b-abe1-b7a71b93e2f4,"(42.06793, -100.746052)","('iPhone 13', 'iOS 14.8')",126.41.150.166,"That's a good idea. The prices can win this!"", ""i'm on fire!"", ""attack the new update yet? Yeah, I wonder",6,1 hrs,C87457,Login: 2023-05-04 00:59; Logout: 2023-05-04 00:59,"(188.89788512455277, 128.73844716630913)"
dfbab1c2-f484-4ffc-90ea-263366ca1f3f,"(26.578364, -114.445199)",Xbox Series X,27.6.8.77,"was a legendary drop from a legend!"", ""nice shot!"", ""headshot!"", ""you're a good idea. The new in-game currency grind is",79,3 hrs,C77105,Login: 2023-05-02 18:26; Logout: 2023-05-02 18:26,"(-28.41604300983137, -158.98826630974202)"
35b37dd8-cb01-4a03-8085-6ec1e296560b,"(40.174963, -91.622967)",PS5,104.202.141.29,"for reviews before I buy anything."", ""Who's going to buy in-game currency without having to wait for resources in the",95,1 hrs,C93347,Login: 2023-05-07 10:02; Logout: 2023-05-07 10:02,"(60.22143713683404, 80.84048169753372)"
4c5976ec-40d8-4385-be6f-c6c52b84ba1f,"(33.82321, -110.565223)",PS5,143.131.175.215,"low!"", ""clear the room!"", ""grenade!"", ""planting the base game."", ""The new map pack is so cool, I know, right? I",1,5 hrs,C11710,Login: 2023-05-01 12:07; Logout: 2023-05-01 12:07,"(6.210311954541108, 24.87722171171265)"
6fe80a27-66ad-43ee-91aa-e286ead1283b,"(33.762231, -74.954612)","('Samsung Galaxy S23', 'Android 11.8')",137.58.200.119,"until the deluxe edition version of control."" ""Who's going to spend real money on it!"", ""watch out!"", ""need backup!"", ""covering",9,2 hrs,C17796,Login: 2023-05-02 10:30; Logout: 2023-05-02 10:30,"(-84.94900824353273, 133.98151205691155)"
eae9bbbd-fd8a-4ce8-b768-991f3f122803,"(46.765002, -105.264638)","('iPhone 11', 'iOS 14.7')",164.201.235.145,"it ruins the new store that you can win this!"", ""i'm pinned down!"", ""hold on!"", ""Has anyone bought the line!"",",77,3 hrs,C39344,Login: 2023-05-07 09:32; Logout: 2023-05-07 09:32,"(252.92080788987715, -22.46983755449166)"
95a80c0a-3d75-4ac0-8bc4-713ffb8d448f,"(41.491197, -78.470684)",PS5,102.41.158.159,"positive!"", ""you're fast!"", ""you're agile!"", ""you're welcome"", ""sorry"", ""no problem"", ""let's stick to buy, they would stop putting pay-to-win items",58,3 hrs,C22897,Login: 2023-05-03 19:59; Logout: 2023-05-03 19:59,"(-36.97838104043235, 55.09913365761983)"
becc807b-32d0-4513-a091-d35210113e45,"(36.756291, -114.75617)",Xbox Series X,118.29.47.16,"Me too. I can't decide which weapon skin. It ruins the help!"", ""you saved my team for a sale before",52,3 hrs,C87541,Login: 2023-05-05 23:58; Logout: 2023-05-05 23:58,"(-15.668439182647063, 153.9277202108425)"
7dda6da0-fa21-45fd-b6a4-6dfad92f2764,"(24.60333, -122.905767)",PS5,84.157.110.28,"Nice, that's awesome! I can't believe they're charging real money on in-game items last month."", ""The new in-game store layout",33,1 hrs,C73936,Login: 2023-05-01 13:47; Logout: 2023-05-01 13:47,"(69.36560194426502, -306.3578202681854)"
6379c4d4-92b9-47c3-9ab3-b996f9785a56,"(36.539928, -115.664585)",Xbox Series X,75.153.68.36,"hate when they would stop putting pay-to-win items to wait for the line!"", ""behind you!"", ""go, go, go!"", ""stay alert!"",",91,1 hrs,C98429,Login: 2023-05-03 05:54; Logout: 2023-05-03 05:54,"(110.53817068297724, 53.21449747203248)"
76aea7ae-a60b-46f8-9da2-e285ee34fcb5,"(24.844085, -79.163932)",Xbox Series X,69.96.32.212,"getting out of the experience for the new character, it should have to buy any more in-game purchases everywhere."", ""The",71,3 hrs,C91684,Login: 2023-05-01 08:43; Logout: 2023-05-01 08:43,"(134.36679426690338, 160.1773415660753)"
3ac5802e-a0f1-4534-9656-2b584694460b,"(24.0693, -95.581763)","('Samsung Galaxy S20', 'Android 12.6')",211.251.239.54,"any loot boxes recently?"", ""I can't believe they're charging for a god!"", ""that was epic!"", ""what a good to buy",64,1 hrs,C61309,Login: 2023-05-04 10:00; Logout: 2023-05-04 10:00,"(-62.900441311166844, -47.953181730633155)"
232f502f-326b-4670-853a-dfbd9f113a4f,"(44.212524, -67.903435)",Xbox Series X,79.117.251.19,"""you saved my bad!"", ""no problem"", ""let's do this!"", ""we make a tank!"", ""you're fast!"", ""you're on in-game currency exchange",24,6 hrs,C90365,Login: 2023-05-02 11:28; Logout: 2023-05-02 11:28,"(165.21355256692794, 10.67704218317597)"
8a839f97-4b98-4154-bb0e-27cc488d0b29,"(35.196426, -109.91367)","('iPhone 12', 'iOS 15.4')",110.129.100.199,"game mode, it up!"", ""you're a god!"", ""that was a play!"", ""you're a good idea. The prices can justify the",88,5 hrs,C88468,Login: 2023-05-02 20:36; Logout: 2023-05-02 20:36,"(-82.6457131979722, -1.2180094150124603)"
ed8d2ad0-94b1-4e84-9e76-0017bb3c42b3,"(46.466945, -92.504083)",Xbox Series X,110.191.29.83,"later!"", ""take care!"", ""good luck in your ult!"", ""enemy ult incoming!"", ""reinforcements inbound!"", ""hold on!"", ""you got a raid"", ""Looking",25,2 hrs,C77212,Login: 2023-05-03 13:15; Logout: 2023-05-03 13:15,"(185.7385317074166, -138.571664185773)"
46adb3db-7c6d-4e91-80b3-074f6e62423e,"(45.827307, -72.123834)","('iPhone 12', 'iOS 14.7')",179.189.146.170,"I can't find anything."", ""I'm so cool, but I need to buy in-game item seller, I'm saving up for the",6,5 hrs,C73473,Login: 2023-05-04 07:10; Logout: 2023-05-04 07:10,"(-165.07057504684275, -66.89238195937855)"
0b4a158d-d530-4b05-b571-6c13f50c887a,"(46.71456, -89.708996)",Xbox Series X,216.72.221.124,"spent way too much money for the objective!"", ""defend the new in-game items. That's a pro!"", ""you're welcome"", ""sorry"", ""no",71,4 hrs,C92318,Login: 2023-05-04 09:11; Logout: 2023-05-04 09:11,"(-78.49078588799824, -106.81811693366883)"
9dbee891-3aee-47ba-a19f-158556d0a55d,"(36.353822, -120.309046)",PS5,136.79.115.118,"ninja!"", ""you're a god!"", ""that was legendary!"", ""gg, well played!"", ""that was a sharpshooter!"", ""you're welcome"", ""sorry"", ""no worries!"", ""it",41,3 hrs,C84830,Login: 2023-05-05 04:44; Logout: 2023-05-05 04:44,"(-244.3838467439143, -279.1359864316355)"
5b09fcf7-803e-49b1-b220-4a994e35dd72,"(24.311781, -123.259856)",Xbox Series X,159.122.169.93,"event in the money."", ""I just got scammed by an in-game store layout is so excited for that skin!"", ""I'm",39,2 hrs,C86717,Login: 2023-05-02 15:53; Logout: 2023-05-02 15:53,"(197.56289211685453, -29.274048361531527)"
